sku_id,a1,a2,a3,cate,brand
22581,3,2,2,8,489
22590,3,-1,-1,8,306
22593,3,-1,1,8,489
226,3,-1,-1,8,214
22608,2,1,1,8,124
2263,2,1,2,8,812
22638,3,1,2,8,571
22644,3,1,1,8,214
22647,3,1,1,8,489
22651,3,1,1,8,571
22652,-1,1,1,8,790
22655,3,2,2,8,404
22664,3,1,2,8,489
22681,3,1,2,8,214
22684,3,2,2,8,489
22685,3,1,2,8,489
22699,-1,-1,1,8,484
22714,3,1,2,8,214
22715,3,2,2,8,306
22718,3,1,1,8,489
2273,1,1,1,8,885
22737,3,1,2,8,214
2274,1,2,2,8,545
22753,3,1,1,8,489
22762,2,2,2,8,623
22769,2,-1,-1,8,623
22776,3,2,1,8,306
22779,3,1,1,8,214
2278,3,2,-1,8,214
22781,3,1,2,8,489
22782,-1,-1,-1,8,91
22816,1,2,2,8,800
22817,3,2,1,8,489
22821,3,-1,1,8,489
22824,2,2,2,8,812
22834,2,1,2,8,812
22835,3,-1,2,8,489
22837,3,2,2,8,214
22844,3,2,1,8,489
22848,3,1,1,8,214
22849,3,2,2,8,489
22854,3,1,2,8,214
22857,3,1,1,8,489
22867,3,1,2,8,489
22873,3,1,2,8,489
22876,-1,1,1,8,766
22912,3,2,1,8,214
22913,3,2,2,8,214
22915,1,-1,2,8,403
22928,3,-1,1,8,489
22931,3,1,2,8,214
22935,1,2,1,8,658
22936,3,1,-1,8,214
22950,1,2,-1,8,545
22963,3,1,2,8,214
22984,1,2,1,8,545
22998,2,2,2,8,623
230,1,2,1,8,658
23002,3,1,-1,8,214
23005,3,1,1,8,306
23013,-1,2,2,8,321
23019,1,1,1,8,30
23027,1,2,1,8,545
23034,3,2,2,8,214
23038,3,1,2,8,214
23040,3,1,2,8,214
23045,3,1,2,8,214
2305,1,1,-1,8,800
23050,3,2,2,8,489
23078,1,-1,-1,8,800
23084,3,1,1,8,489
23087,3,-1,1,8,214
23093,1,2,1,8,30
23096,3,-1,-1,8,489
23106,2,2,2,8,623
23128,1,2,1,8,693
23145,3,1,2,8,489
23156,1,1,1,8,545
23176,3,1,1,8,489
2319,3,-1,2,8,214
23191,2,1,1,8,655
23192,3,-1,1,8,214
23199,3,1,2,8,214
23205,3,1,-1,8,489
2321,2,2,2,8,623
23229,3,1,1,8,489
23240,1,1,1,8,545
23247,3,1,2,8,594
23248,3,2,1,8,214
2325,2,2,2,8,812
23263,2,2,2,8,812
23266,2,2,1,8,812
23268,3,1,-1,8,214
23269,-1,1,1,8,318
2327,3,2,2,8,489
23286,-1,1,-1,8,244
23288,3,1,2,8,489
23300,2,1,2,8,812
23311,3,2,-1,8,489
23325,1,1,1,8,30
23327,3,1,1,8,214
23329,3,1,2,8,214
23345,3,2,1,8,489
23349,2,1,2,8,124
23351,1,-1,1,8,677
23362,3,-1,-1,8,489
23369,1,2,1,8,545
23371,1,-1,-1,8,693
23389,3,1,2,8,489
23392,3,2,2,8,489
23394,2,2,2,8,623
2340,3,1,2,8,214
23402,3,1,1,8,489
23412,3,-1,-1,8,214
23420,3,2,-1,8,214
23430,1,2,2,8,403
23440,3,2,-1,8,214
23450,3,1,1,8,214
23451,3,1,2,8,214
23455,3,1,1,8,489
23462,2,-1,-1,8,623
2347,3,2,2,8,214
23496,3,1,1,8,214
23505,3,1,1,8,214
23515,3,-1,1,8,489
23517,-1,2,1,8,561
23523,3,1,-1,8,214
23524,3,1,2,8,489
23526,3,1,2,8,489
2354,3,2,2,8,489
23542,1,2,-1,8,545
2355,3,1,2,8,489
23557,3,1,1,8,489
23586,3,1,2,8,489
23593,3,1,2,8,489
23594,1,2,1,8,30
23610,1,-1,-1,8,545
23614,-1,-1,2,8,200
23619,1,1,1,8,658
23621,-1,-1,1,8,801
23629,1,1,1,8,545
2363,-1,1,-1,8,562
23631,1,-1,1,8,658
23633,1,1,2,8,403
23639,2,2,1,8,812
23641,3,2,1,8,306
23654,3,1,2,8,306
23668,3,1,1,8,214
23674,1,2,-1,8,885
23675,3,1,1,8,489
23681,3,2,1,8,306
23682,3,2,2,8,489
23693,3,2,1,8,489
23696,1,2,2,8,885
23697,3,-1,2,8,489
23715,1,1,-1,8,403
23728,3,2,1,8,214
23731,3,2,-1,8,489
23733,3,2,1,8,489
23748,3,-1,2,8,571
23756,3,1,2,8,571
23763,2,2,2,8,124
23764,1,2,2,8,885
23766,3,1,1,8,214
23771,-1,-1,-1,8,321
23784,3,1,2,8,214
23786,3,1,2,8,306
23787,-1,-1,-1,8,200
2379,2,2,2,8,623
23791,2,-1,-1,8,812
23793,3,1,2,8,489
23800,3,1,1,8,489
23810,3,2,1,8,489
23811,3,1,1,8,214
23813,3,1,2,8,571
23830,3,2,-1,8,306
23838,2,1,2,8,635
23839,3,2,1,8,214
2384,3,-1,-1,8,306
23845,3,1,-1,8,214
23855,3,1,1,8,489
23866,3,2,1,8,489
23883,3,2,2,8,214
23887,3,1,2,8,489
23888,3,-1,-1,8,489
23889,3,1,2,8,214
239,2,1,2,8,101
23903,1,1,1,8,545
23906,2,1,2,8,76
23910,3,2,2,8,214
23924,3,1,1,8,489
23939,1,1,2,8,693
23941,2,2,2,8,812
23956,3,1,-1,8,214
2396,3,1,1,8,489
23965,1,-1,1,8,800
23966,3,-1,1,8,214
23968,1,1,2,8,800
23969,3,1,2,8,489
23975,3,1,2,8,489
23977,1,-1,1,8,677
2398,3,-1,-1,8,214
2399,2,1,2,8,812
23990,2,1,2,8,812
2400,3,-1,2,8,489
24011,3,-1,-1,8,489
24025,2,1,2,8,623
2403,1,1,2,8,800
24039,3,1,2,8,306
24041,3,1,2,8,489
24055,3,1,2,8,214
24057,3,2,1,8,214
24064,3,1,2,8,571
24065,3,1,2,8,214
24067,2,1,2,8,124
24073,2,1,2,8,812
24076,3,2,1,8,489
24078,2,1,1,8,635
24079,2,1,2,8,812
24088,2,1,2,8,124
24089,3,-1,1,8,489
24090,1,-1,-1,8,403
24106,3,1,1,8,214
24113,3,1,2,8,214
24125,1,2,-1,8,30
24135,3,2,2,8,489
24146,3,-1,2,8,489
24155,3,1,1,8,489
24162,3,2,1,8,214
24167,3,-1,2,8,489
24177,3,1,2,8,489
2419,3,1,2,8,571
24195,3,1,-1,8,214
24197,3,1,1,8,214
24199,3,2,2,8,489
24214,3,1,-1,8,214
24216,3,2,2,8,489
24218,3,2,-1,8,306
24221,1,2,1,8,800
24225,3,1,2,8,489
24231,3,2,2,8,214
24241,2,2,1,8,124
24245,1,1,2,8,800
24247,2,1,2,8,124
2425,3,2,1,8,214
24255,2,1,2,8,623
24256,3,1,2,8,306
24275,3,1,2,8,489
2428,3,1,2,8,214
24291,3,1,2,8,214
24292,1,-1,-1,8,403
24294,3,1,-1,8,489
24298,3,1,2,8,214
2431,1,-1,-1,8,30
24312,3,2,2,8,489
24314,-1,-1,2,8,717
24318,3,2,2,8,489
24320,3,2,-1,8,214
24324,3,1,2,8,214
24331,1,2,1,8,403
24346,3,2,2,8,489
24356,3,1,2,8,489
24357,-1,1,2,8,562
2436,3,1,2,8,489
24366,3,1,1,8,214
24371,1,2,1,8,545
24382,3,2,1,8,489
24383,1,1,2,8,885
24387,3,1,2,8,489
2439,1,1,1,8,800
24392,3,1,-1,8,214
24393,1,-1,1,8,800
24396,3,1,1,8,214
24397,3,-1,-1,8,214
24417,3,2,-1,8,214
24419,3,2,1,8,306
24421,3,2,-1,8,214
24423,3,1,2,8,214
24437,3,-1,-1,8,214
24440,2,2,1,8,812
24455,2,-1,-1,8,623
24457,3,1,1,8,489
24459,3,-1,2,8,489
24483,1,2,1,8,693
24485,3,-1,-1,8,214
24491,3,1,2,8,214
24505,3,1,1,8,489
24507,3,1,2,8,214
24509,1,2,2,8,885
24510,2,1,2,8,623
24516,3,1,1,8,214
24517,3,1,-1,8,489
24520,3,2,1,8,214
24521,2,1,2,8,124
24522,3,1,-1,8,214
24523,1,-1,-1,8,403
24527,2,1,2,8,804
24530,3,-1,-1,8,214
2454,-1,1,1,8,318
24540,3,1,1,8,214
24545,1,1,1,8,545
24547,3,1,-1,8,214
24559,3,1,2,8,214
24588,3,1,2,8,214
24590,3,2,1,8,489
24594,3,1,2,8,489
24615,3,2,2,8,489
24620,3,2,2,8,489
24629,1,-1,-1,8,403
24642,3,1,2,8,214
24659,2,1,1,8,804
24666,1,1,1,8,677
24679,1,2,2,8,658
24698,3,1,2,8,214
24711,2,1,2,8,124
24724,3,2,2,8,214
2473,-1,1,2,8,336
24733,3,1,-1,8,306
24747,3,2,1,8,489
2475,3,-1,1,8,214
24754,3,-1,-1,8,489
24757,3,1,2,8,489
24767,3,-1,-1,8,489
24768,2,2,2,8,124
24771,-1,-1,1,8,857
24772,1,2,1,8,545
24775,3,1,2,8,214
24776,3,1,2,8,489
24781,3,2,2,8,214
24783,2,1,2,8,623
24789,2,2,2,8,635
24795,1,1,2,8,30
24810,1,2,1,8,545
24830,3,1,1,8,214
24831,3,2,1,8,306
24840,3,-1,1,8,214
24841,3,1,2,8,489
2485,3,1,2,8,214
24858,3,-1,-1,8,489
24864,3,1,2,8,214
24868,3,-1,1,8,489
24880,-1,1,2,8,875
24885,3,2,2,8,489
24896,1,1,2,8,885
24906,1,-1,2,8,30
24919,3,1,2,8,306
24920,-1,-1,-1,8,244
24938,2,2,2,8,623
24943,-1,2,2,8,562
24946,1,1,1,8,800
24950,3,1,2,8,489
24956,1,1,2,8,30
24957,2,1,1,8,674
24961,1,1,1,8,545
24969,1,1,2,8,30
2498,2,2,2,8,623
24992,1,2,1,8,693
25,2,1,2,8,124
25000,3,1,1,8,214
25007,2,2,2,8,124
25008,1,1,2,8,545
25016,3,2,2,8,489
25028,3,1,2,8,489
25036,3,-1,2,8,489
25038,2,1,2,8,623
25039,3,1,2,8,214
2504,3,1,2,8,214
25044,1,-1,-1,8,30
25064,1,1,1,8,403
25066,3,-1,2,8,214
25069,1,1,2,8,800
2507,1,1,1,8,800
25071,-1,1,1,8,174
25075,3,1,2,8,214
25089,3,1,2,8,489
2509,3,1,2,8,489
25097,2,1,2,8,124
25102,1,1,1,8,30
25104,3,1,2,8,489
25107,3,2,2,8,571
2511,-1,-1,1,8,174
25125,3,1,1,8,489
2513,3,1,1,8,489
25131,1,1,2,8,545
25133,3,2,2,8,214
25134,3,1,2,8,489
25137,-1,-1,-1,8,801
25145,1,1,2,8,658
25146,3,1,1,8,214
25149,3,-1,-1,8,214
25150,-1,1,1,8,562
25165,3,1,1,8,214
25176,1,1,2,8,800
25178,1,-1,-1,8,658
25180,3,1,2,8,306
25181,3,2,-1,8,489
25186,3,2,2,8,489
25187,2,1,2,8,812
25196,3,2,2,8,214
25199,1,2,-1,8,545
25204,3,2,2,8,214
25215,1,2,2,8,403
25219,1,1,1,8,403
25220,3,1,1,8,214
25229,3,2,1,8,489
25231,2,1,2,8,124
25232,2,1,2,8,124
25233,3,2,2,8,214
25237,3,1,1,8,489
25242,-1,-1,2,8,200
25245,1,1,1,8,885
25248,3,2,2,8,489
25251,2,2,2,8,812
25258,3,1,2,8,214
25260,3,2,1,8,214
25267,3,2,-1,8,214
25273,3,1,1,8,306
2528,1,2,2,8,427
25285,3,1,1,8,214
25286,3,1,1,8,214
25291,3,2,2,8,214
25299,1,-1,1,8,403
2530,1,-1,-1,8,885
25303,3,1,2,8,489
25305,3,2,2,8,489
25306,3,2,2,8,489
25324,3,1,1,8,306
25328,3,1,2,8,489
25333,1,2,2,8,403
25339,1,-1,-1,8,885
25352,2,1,2,8,812
25362,2,2,2,8,355
25363,2,1,2,8,812
25365,2,1,2,8,635
25367,-1,1,-1,8,916
25379,3,1,2,8,489
25393,3,2,1,8,489
25395,3,-1,-1,8,214
25397,3,1,1,8,489
25403,3,-1,-1,8,489
25409,3,1,1,8,489
2543,3,-1,-1,8,489
25438,2,2,1,8,812
25447,1,2,2,8,30
25448,2,1,2,8,623
25452,3,1,1,8,489
25454,-1,-1,-1,8,561
25455,2,1,2,8,623
25459,3,1,1,8,214
25465,3,2,2,8,214
25470,3,2,1,8,489
25477,3,1,1,8,489
25479,2,1,1,8,804
25484,3,-1,1,8,489
25495,2,-1,-1,8,623
25505,3,1,2,8,214
25516,3,2,-1,8,214
25517,3,2,2,8,489
25521,3,1,1,8,489
25528,3,1,2,8,489
2554,2,-1,-1,8,124
25541,3,1,1,8,489
25542,3,2,1,8,214
25545,2,2,2,8,623
25551,3,1,2,8,214
25560,3,-1,1,8,489
25561,3,2,2,8,489
25564,3,2,2,8,214
25569,3,1,1,8,214
25575,3,-1,1,8,214
25586,1,1,2,8,800
25596,2,-1,-1,8,623
25607,3,2,1,8,214
25609,3,1,1,8,489
25619,3,2,2,8,489
25630,-1,-1,1,8,211
25638,3,2,1,8,489
25644,3,1,-1,8,214
2566,3,1,1,8,214
2567,1,1,1,8,800
25677,3,1,-1,8,489
257,3,1,-1,8,214
25711,3,2,1,8,214
2572,-1,-1,1,8,857
25720,1,1,1,8,30
25725,1,1,1,8,545
25773,3,2,1,8,489
2578,3,1,1,8,489
25783,3,-1,2,8,214
25791,1,2,1,8,885
25797,3,2,2,8,214
2580,2,1,2,8,124
25800,1,-1,-1,8,658
25804,3,1,2,8,214
2581,1,1,1,8,693
25811,3,-1,-1,8,489
25812,3,-1,-1,8,306
25815,3,-1,2,8,214
2582,1,1,1,8,885
25822,3,1,2,8,214
25838,3,1,2,8,214
25840,3,2,2,8,489
25848,3,1,1,8,489
25850,3,-1,2,8,306
25851,3,-1,1,8,489
25853,3,2,2,8,571
25858,3,1,2,8,489
25862,3,2,2,8,489
2587,-1,-1,1,8,51
25872,3,2,2,8,214
25873,3,1,2,8,571
25876,3,2,1,8,214
25877,3,1,1,8,489
2590,3,-1,2,8,489
25903,3,1,2,8,489
25910,3,-1,1,8,214
2592,1,-1,-1,8,658
25922,1,-1,-1,8,885
25923,3,2,2,8,214
25931,2,1,2,8,124
25932,3,1,2,8,214
25934,3,1,1,8,489
25940,1,2,2,8,545
25941,3,1,1,8,571
25946,3,1,1,8,489
25949,3,2,2,8,489
2598,3,1,2,8,489
25987,3,2,2,8,214
25988,1,1,1,8,545
25995,3,2,2,8,214
25998,2,-1,-1,8,623
26,3,2,1,8,489
26001,3,2,2,8,489
26004,1,-1,1,8,885
26021,3,1,2,8,214
26022,1,1,1,8,658
26028,1,-1,1,8,885
26029,2,1,2,8,623
26031,3,1,1,8,214
26038,2,1,2,8,635
26039,2,1,2,8,623
26040,3,2,-1,8,214
26053,1,-1,-1,8,403
26058,3,-1,1,8,489
26059,-1,-1,-1,8,383
26066,3,1,1,8,489
26067,3,1,1,8,489
26070,1,-1,2,8,885
26080,3,-1,2,8,489
26085,3,1,2,8,306
26118,3,1,1,8,489
26122,2,1,2,8,623
26123,3,1,2,8,489
26129,1,2,2,8,885
26133,2,1,1,8,812
26154,3,2,2,8,489
26157,2,1,2,8,635
26175,3,1,2,8,571
26181,3,1,2,8,489
26183,-1,-1,-1,8,857
26194,3,1,2,8,489
26197,3,2,2,8,489
26206,3,1,2,8,489
2621,3,1,1,8,214
26212,3,1,2,8,489
26213,1,2,-1,8,30
26223,3,1,2,8,214
26232,-1,2,1,8,211
26237,1,1,1,8,403
26238,1,1,1,8,693
26260,3,-1,-1,8,489
26262,3,2,2,8,214
2627,1,2,2,8,545
26275,2,2,2,8,812
26279,2,1,1,8,812
26287,1,1,-1,8,545
26289,3,1,1,8,214
2630,2,2,2,8,812
26303,2,2,2,8,812
26308,3,1,2,8,489
26316,3,1,2,8,214
26322,3,1,2,8,214
26330,3,-1,-1,8,214
26331,2,1,1,8,635
26333,3,1,2,8,214
26338,1,1,-1,8,658
26343,3,1,2,8,214
26349,1,-1,1,8,800
26364,3,1,-1,8,489
26365,3,1,1,8,489
26372,3,1,2,8,489
26374,3,2,2,8,489
26395,1,1,1,8,658
26398,2,2,1,8,812
26399,-1,-1,-1,8,91
26401,3,-1,-1,8,306
26410,2,1,2,8,812
26418,1,1,-1,8,545
26429,3,1,2,8,489
26439,1,2,2,8,885
26445,3,1,2,8,489
26454,3,1,-1,8,214
26456,3,1,1,8,214
26458,3,-1,-1,8,214
26459,2,2,2,8,623
26460,3,-1,-1,8,489
26481,3,-1,-1,8,489
26483,3,1,1,8,214
26485,3,1,1,8,214
26499,1,2,-1,8,885
2650,3,1,-1,8,214
26504,3,1,2,8,489
26508,-1,1,1,8,766
2651,3,-1,-1,8,214
26510,3,1,2,8,489
26511,2,1,2,8,623
26522,3,1,2,8,214
26528,3,1,2,8,489
26532,2,-1,-1,8,623
26536,2,2,2,8,124
26541,2,1,1,8,812
26543,3,1,2,8,214
26547,3,2,1,8,214
26548,3,1,1,8,489
26553,2,2,2,8,623
26561,3,2,1,8,489
26566,3,1,2,8,489
26576,3,1,2,8,489
26580,3,1,2,8,214
26583,3,1,2,8,489
26593,-1,1,2,8,174
26597,2,1,1,8,101
26600,3,1,1,8,489
26607,1,1,-1,8,545
26608,3,1,1,8,489
26614,-1,2,1,8,790
26618,3,-1,2,8,489
26619,3,1,1,8,489
2663,3,1,2,8,214
26634,3,2,-1,8,214
26674,3,-1,-1,8,214
26677,1,2,1,8,885
26682,3,1,2,8,489
26697,3,-1,2,8,489
26699,2,2,2,8,124
26703,3,1,1,8,214
26706,3,1,1,8,489
26709,3,-1,-1,8,214
2671,1,2,1,8,545
26727,3,1,2,8,214
26728,1,2,1,8,800
2673,3,1,2,8,489
26731,3,-1,2,8,489
26732,3,1,2,8,489
26734,3,2,2,8,214
26739,3,1,-1,8,214
26750,1,1,2,8,800
26757,1,-1,1,8,545
26759,3,1,2,8,214
26761,2,-1,2,8,124
26765,2,1,-1,8,124
26767,3,1,-1,8,489
2677,1,1,2,8,427
26770,3,1,-1,8,306
26774,2,1,2,8,804
26776,3,-1,-1,8,489
26787,3,2,1,8,214
26788,2,2,1,8,812
26789,3,1,-1,8,214
26796,3,1,2,8,214
26800,3,2,2,8,214
26807,3,1,1,8,489
26811,3,2,-1,8,214
26812,2,1,2,8,623
26814,1,1,1,8,427
26826,3,-1,2,8,489
26832,-1,-1,-1,8,905
26839,1,2,2,8,545
26846,3,2,1,8,489
26862,3,1,2,8,489
26871,3,1,2,8,214
26877,3,1,2,8,571
26884,-1,1,2,8,321
26888,1,1,2,8,800
2689,3,1,-1,8,489
26893,1,-1,1,8,800
2690,2,1,2,8,812
26910,3,1,1,8,489
26911,3,-1,2,8,489
2693,3,-1,-1,8,214
26938,1,2,1,8,800
26970,3,1,1,8,214
26973,1,1,2,8,800
26976,3,2,2,8,214
26978,3,1,1,8,489
26987,3,2,2,8,489
2699,3,2,2,8,214
26995,1,1,2,8,403
26998,1,1,1,8,658
27,3,2,2,8,489
2700,3,1,2,8,489
27008,2,1,2,8,623
27013,3,1,1,8,306
27025,3,1,1,8,214
27026,3,-1,2,8,214
27028,3,1,2,8,214
27031,3,1,1,8,214
2704,1,1,2,8,403
27053,2,1,1,8,124
27061,3,2,2,8,214
27063,-1,-1,-1,8,717
27065,2,-1,2,8,124
27069,1,2,1,8,800
27073,2,1,2,8,124
27075,1,1,1,8,403
27088,-1,1,1,8,766
2709,3,2,-1,8,214
27094,1,-1,-1,8,403
27102,1,-1,-1,8,545
27105,3,-1,-1,8,214
27109,3,1,2,8,214
27111,2,1,2,8,812
2712,3,1,1,8,214
27123,3,1,2,8,489
27128,3,2,1,8,489
27144,3,1,1,8,214
27145,1,-1,2,8,596
27147,3,-1,-1,8,214
27157,3,1,2,8,489
27161,1,-1,-1,8,30
27171,3,1,1,8,489
27175,3,1,-1,8,489
2719,1,1,1,8,800
27192,-1,2,1,8,900
27193,3,1,1,8,489
27194,3,1,2,8,489
2720,3,1,2,8,214
27200,3,2,2,8,489
27216,2,2,1,8,124
27225,1,-1,1,8,800
2723,1,-1,1,8,328
27233,1,-1,1,8,14
27237,1,-1,1,8,677
27240,3,-1,1,8,489
27254,1,2,1,8,427
27256,-1,-1,1,8,766
27274,3,-1,-1,8,489
27277,2,1,2,8,812
2729,2,1,2,8,812
27292,3,1,1,8,489
27295,3,2,2,8,489
27299,3,1,2,8,214
27303,3,1,2,8,214
27304,-1,2,1,8,83
27311,3,1,-1,8,214
27316,-1,-1,-1,8,244
27325,3,-1,2,8,214
27329,3,2,-1,8,214
27342,1,1,2,8,885
27371,1,2,2,8,545
27389,1,1,2,8,800
27393,-1,2,-1,8,244
27395,3,2,-1,8,214
27396,3,1,2,8,214
2740,1,2,1,8,545
27403,1,1,1,8,30
27404,1,1,1,8,403
27405,3,2,-1,8,489
2742,3,1,2,8,489
27436,3,1,-1,8,489
27441,2,2,1,8,812
27448,-1,-1,-1,8,916
27452,3,1,1,8,214
27474,3,1,-1,8,489
27481,2,-1,-1,8,124
27486,3,1,1,8,489
27489,2,1,2,8,623
27497,-1,-1,1,8,48
2750,1,1,2,8,403
27501,3,1,-1,8,489
27504,3,-1,1,8,214
27505,3,-1,1,8,214
27507,2,1,2,8,124
27521,-1,-1,1,8,90
27524,1,1,1,8,30
27527,3,1,2,8,214
27546,1,1,1,8,30
27548,-1,-1,-1,8,321
27549,3,1,2,8,489
27550,3,1,2,8,489
27555,3,1,2,8,594
27559,3,1,1,8,489
27562,1,1,2,8,800
27564,-1,1,-1,8,790
27566,3,1,2,8,489
27567,2,1,2,8,812
27592,2,2,2,8,623
276,3,1,2,8,306
2760,1,-1,1,8,545
27601,1,1,2,8,658
27608,3,2,2,8,214
27614,3,1,2,8,214
27617,3,-1,2,8,489
27629,3,1,2,8,214
27630,-1,1,2,8,562
27632,2,-1,-1,8,623
27641,3,2,-1,8,214
27648,3,2,1,8,214
2765,1,1,-1,8,658
27653,3,2,1,8,489
27661,-1,-1,1,8,70
27663,-1,2,2,8,159
27679,3,2,-1,8,214
27698,3,1,1,8,214
27710,3,1,1,8,214
27712,2,1,2,8,804
27720,2,2,2,8,635
27726,3,2,2,8,214
2773,1,1,1,8,30
27743,3,1,1,8,489
27761,1,1,1,8,658
27763,2,1,1,8,812
27777,3,1,2,8,489
27784,2,1,2,8,812
2779,2,2,2,8,623
27797,3,1,2,8,214
27819,3,1,2,8,489
27822,3,2,1,8,214
27832,3,1,1,8,489
27833,1,2,-1,8,693
27837,3,-1,-1,8,489
27843,3,1,2,8,489
27858,1,1,2,8,677
27859,3,2,2,8,214
27874,3,-1,1,8,489
27885,1,1,2,8,30
27886,3,1,2,8,214
2789,1,1,-1,8,403
27891,3,1,2,8,214
27893,3,2,2,8,214
27898,3,2,1,8,489
27910,2,1,-1,8,812
27916,3,1,1,8,489
27926,1,1,1,8,658
27934,3,1,2,8,214
2796,1,2,1,8,658
27962,3,1,2,8,214
27969,1,2,1,8,30
28000,3,2,2,8,214
28007,1,2,1,8,545
28008,2,1,2,8,812
28011,1,2,2,8,885
28019,1,1,1,8,658
28030,3,1,-1,8,489
28037,3,2,2,8,489
28043,1,1,1,8,403
28046,3,1,1,8,489
28054,3,-1,1,8,489
28056,2,-1,-1,8,623
2806,2,1,2,8,655
28064,3,2,1,8,214
28075,3,2,2,8,489
28078,3,1,1,8,214
28085,3,2,2,8,489
28088,2,2,-1,8,124
28096,3,1,2,8,489
281,3,1,1,8,214
28101,1,1,2,8,800
2811,-1,-1,1,8,622
28115,3,2,2,8,489
28119,3,1,2,8,214
2812,1,2,2,8,30
28125,1,2,2,8,545
28129,1,2,2,8,403
2813,1,1,1,8,693
28144,2,1,2,8,812
28164,-1,2,1,8,561
28167,3,1,1,8,306
28168,3,2,2,8,214
28177,2,1,2,8,635
28182,1,1,2,8,885
28187,3,2,-1,8,489
28190,-1,2,1,8,665
28191,3,-1,2,8,214
28203,3,1,2,8,214
28206,3,-1,1,8,306
28224,3,1,-1,8,489
28230,3,1,2,8,489
28239,3,2,-1,8,594
28241,1,-1,1,8,800
28244,3,1,1,8,306
28248,3,1,-1,8,489
28249,3,2,2,8,571
28250,1,2,2,8,677
28255,3,-1,-1,8,489
28273,2,1,1,8,124
28274,3,2,1,8,214
2828,1,-1,1,8,800
28288,3,1,2,8,489
28289,3,1,2,8,489
28295,3,1,1,8,214
28298,3,1,2,8,489
28300,-1,1,1,8,174
2831,3,1,1,8,489
28313,3,1,1,8,489
28327,1,1,2,8,545
28329,3,2,1,8,214
28339,2,1,2,8,623
28340,1,2,2,8,800
28343,3,2,2,8,489
28348,1,2,2,8,545
28355,3,1,2,8,571
28362,3,1,2,8,489
28369,3,1,-1,8,306
28373,3,1,2,8,214
28375,1,2,2,8,885
28376,2,1,2,8,812
28377,-1,2,-1,8,244
28379,3,1,1,8,489
28382,3,1,1,8,489
28398,3,2,2,8,489
28399,3,-1,-1,8,214
28401,1,2,1,8,800
28411,-1,1,1,8,766
28433,2,1,2,8,623
28440,3,1,2,8,214
28450,3,2,2,8,571
28465,1,-1,2,8,885
28466,2,2,1,8,812
28469,3,2,2,8,489
28470,2,1,2,8,623
28474,3,-1,-1,8,489
28476,3,1,2,8,214
28478,3,2,1,8,489
28485,3,1,-1,8,214
28487,3,2,2,8,489
28490,1,-1,1,8,545
28492,3,2,2,8,214
28497,3,1,-1,8,306
285,3,2,1,8,214
28506,3,1,1,8,214
28525,1,1,1,8,403
2854,2,2,2,8,124
28555,1,-1,1,8,403
28558,1,1,-1,8,545
28574,3,1,2,8,489
28585,-1,2,-1,8,790
28598,3,1,2,8,489
28600,3,-1,1,8,489
28605,3,2,1,8,214
28608,3,1,1,8,306
28617,3,-1,1,8,489
28624,1,1,2,8,545
28631,1,-1,-1,8,658
28636,3,1,2,8,214
2864,2,2,2,8,812
28647,3,2,2,8,489
28661,3,2,2,8,489
28662,3,1,1,8,214
28665,3,1,-1,8,489
28668,1,1,2,8,885
28675,3,1,2,8,489
28682,1,-1,2,8,885
28685,2,2,2,8,655
28686,3,1,-1,8,214
28689,3,2,2,8,214
28694,3,2,1,8,489
287,1,2,2,8,545
2870,3,2,2,8,214
28706,1,-1,-1,8,800
28739,3,-1,2,8,489
28743,1,1,1,8,403
28749,3,2,1,8,489
28751,1,2,2,8,30
28754,3,2,2,8,214
28755,3,2,2,8,214
28757,3,2,1,8,306
28777,3,1,2,8,214
28779,1,2,1,8,545
288,-1,-1,1,8,70
28807,3,1,2,8,214
28810,3,1,2,8,489
28818,-1,-1,2,8,200
28820,1,1,2,8,596
28824,3,1,2,8,489
28829,1,-1,2,8,545
28836,3,1,2,8,489
28840,3,2,-1,8,214
28841,1,2,2,8,545
28849,1,1,1,8,658
2885,3,1,-1,8,214
28851,-1,1,1,8,766
28854,1,1,2,8,800
28874,3,2,2,8,214
28875,3,2,2,8,214
28876,3,-1,1,8,214
28878,1,2,1,8,800
2888,2,2,2,8,623
28888,3,1,-1,8,489
2889,3,1,2,8,489
28891,2,-1,-1,8,623
28899,3,2,2,8,214
289,3,1,2,8,214
28900,3,2,2,8,214
28902,3,2,-1,8,214
28911,1,1,1,8,658
28917,3,2,2,8,489
28927,3,1,2,8,306
28935,-1,1,2,8,562
28937,3,1,1,8,214
28942,1,1,2,8,403
28954,3,1,2,8,214
28961,3,2,1,8,306
28963,3,1,1,8,489
28967,3,1,1,8,489
28975,3,1,2,8,489
28979,1,1,1,8,658
28995,1,1,2,8,800
28996,1,-1,-1,8,403
28997,3,2,1,8,489
28998,3,1,1,8,489
29006,2,1,2,8,124
29007,1,-1,-1,8,658
29021,3,1,2,8,489
29024,3,2,1,8,489
29030,3,2,2,8,489
29036,1,-1,-1,8,885
2904,3,1,2,8,214
29040,1,-1,-1,8,545
29049,3,2,1,8,214
29058,-1,-1,1,8,766
29075,3,1,-1,8,306
2909,3,2,2,8,214
29091,3,2,1,8,489
29124,3,1,-1,8,489
29132,1,1,2,8,403
29143,1,2,1,8,885
29145,-1,-1,1,8,857
29158,3,2,1,8,214
29164,-1,-1,1,8,484
29169,3,2,1,8,489
