sku_id,a1,a2,a3,cate,brand,browse_num,addcart_num,delcart_num,buy_num,favor_num,click_num,buy_addcart_ratio,buy_browse_ratio,buy_click_ratio,buy_favor_ratio,comment_num,has_bad_comment,bad_comment_rate
27679,3,2,-1,8,214,,,,,,,,,,,,,
27698,3,1,1,8,214,,,,,,,,,,,3.0,1.0,0.1667
27710,3,1,1,8,214,,,,,,,,,,,,,
27712,2,1,2,8,804,,,,,,,,,,,,,
27720,2,2,2,8,635,,,,,,,,,,,,,
27726,3,2,2,8,214,,,,,,,,,,,,,
2773,1,1,1,8,30,,,,,,,,,,,4.0,1.0,0.0268
27743,3,1,1,8,489,,,,,,,,,,,3.0,0.0,0.0
27761,1,1,1,8,658,,,,,,,,,,,,,
27763,2,1,1,8,812,,,,,,,,,,,1.0,0.0,0.0
27777,3,1,2,8,489,,,,,,,,,,,,,
27784,2,1,2,8,812,6.0,0.0,0.0,0.0,0.0,12.0,,0.0,0.0,,,,
2779,2,2,2,8,623,,,,,,,,,,,3.0,0.0,0.0
27797,3,1,2,8,214,,,,,,,,,,,,,
27819,3,1,2,8,489,,,,,,,,,,,,,
27822,3,2,1,8,214,,,,,,,,,,,,,
27832,3,1,1,8,489,,,,,,,,,,,,,
27833,1,2,-1,8,693,,,,,,,,,,,,,
27837,3,-1,-1,8,489,,,,,,,,,,,3.0,1.0,0.0294
27843,3,1,2,8,489,,,,,,,,,,,,,
27858,1,1,2,8,677,3655.0,59.0,24.0,1.0,25.0,5884.0,0.01694915254237288,0.00027359781121751026,0.0001699524133242692,0.04,4.0,1.0,0.0303
27859,3,2,2,8,214,,,,,,,,,,,,,
27874,3,-1,1,8,489,,,,,,,,,,,2.0,1.0,0.2
27885,1,1,2,8,30,,,,,,,,,,,2.0,1.0,0.3333
27886,3,1,2,8,214,,,,,,,,,,,,,
2789,1,1,-1,8,403,,,,,,,,,,,,,
27891,3,1,2,8,214,,,,,,,,,,,,,
27893,3,2,2,8,214,,,,,,,,,,,,,
27898,3,2,1,8,489,,,,,,,,,,,,,
27910,2,1,-1,8,812,,,,,,,,,,,1.0,0.0,0.0
27916,3,1,1,8,489,,,,,,,,,,,4.0,1.0,0.0468
27926,1,1,1,8,658,,,,,,,,,,,,,
27934,3,1,2,8,214,,,,,,,,,,,,,
2796,1,2,1,8,658,,,,,,,,,,,,,
27962,3,1,2,8,214,,,,,,,,,,,,,
27969,1,2,1,8,30,,,,,,,,,,,2.0,1.0,0.1429
28000,3,2,2,8,214,54.0,0.0,0.0,0.0,0.0,75.0,,0.0,0.0,,,,
28007,1,2,1,8,545,,,,,,,,,,,,,
28008,2,1,2,8,812,8.0,1.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,,,,
28011,1,2,2,8,885,,,,,,,,,,,,,
28019,1,1,1,8,658,,,,,,,,,,,3.0,1.0,0.0625
28030,3,1,-1,8,489,,,,,,,,,,,1.0,0.0,0.0
28037,3,2,2,8,489,,,,,,,,,,,,,
28043,1,1,1,8,403,,,,,,,,,,,,,
28046,3,1,1,8,489,,,,,,,,,,,,,
28054,3,-1,1,8,489,,,,,,,,,,,,,
28056,2,-1,-1,8,623,,,,,,,,,,,,,
2806,2,1,2,8,655,,,,,,,,,,,,,
28064,3,2,1,8,214,,,,,,,,,,,,,
28075,3,2,2,8,489,,,,,,,,,,,,,
28078,3,1,1,8,214,,,,,,,,,,,,,
28085,3,2,2,8,489,,,,,,,,,,,,,
28088,2,2,-1,8,124,,,,,,,,,,,,,
28096,3,1,2,8,489,147.0,0.0,0.0,0.0,0.0,414.0,,0.0,0.0,,4.0,1.0,0.0311
281,3,1,1,8,214,5432.0,77.0,25.0,18.0,29.0,7611.0,0.23376623376623376,0.0033136966126656848,0.002364998029168309,0.6206896551724138,4.0,0.0,0.0
28101,1,1,2,8,800,,,,,,,,,,,,,
2811,-1,-1,1,8,622,4.0,0.0,0.0,0.0,0.0,9.0,,0.0,0.0,,,,
28115,3,2,2,8,489,,,,,,,,,,,,,
28119,3,1,2,8,214,,,,,,,,,,,2.0,0.0,0.0
2812,1,2,2,8,30,,,,,,,,,,,,,
28125,1,2,2,8,545,,,,,,,,,,,,,
28129,1,2,2,8,403,,,,,,,,,,,,,
2813,1,1,1,8,693,,,,,,,,,,,4.0,1.0,0.0337
28144,2,1,2,8,812,,,,,,,,,,,2.0,0.0,0.0
28164,-1,2,1,8,561,,,,,,,,,,,,,
28167,3,1,1,8,306,,,,,,,,,,,4.0,0.0,0.0
28168,3,2,2,8,214,,,,,,,,,,,,,
28177,2,1,2,8,635,,,,,,,,,,,,,
28182,1,1,2,8,885,,,,,,,,,,,,,
28187,3,2,-1,8,489,,,,,,,,,,,2.0,0.0,0.0
28190,-1,2,1,8,665,,,,,,,,,,,,,
28191,3,-1,2,8,214,,,,,,,,,,,,,
28203,3,1,2,8,214,,,,,,,,,,,,,
28206,3,-1,1,8,306,,,,,,,,,,,,,
28224,3,1,-1,8,489,,,,,,,,,,,2.0,0.0,0.0
28230,3,1,2,8,489,,,,,,,,,,,,,
28239,3,2,-1,8,594,,,,,,,,,,,,,
28241,1,-1,1,8,800,,,,,,,,,,,,,
28244,3,1,1,8,306,,,,,,,,,,,3.0,1.0,0.0286
28248,3,1,-1,8,489,,,,,,,,,,,,,
28249,3,2,2,8,571,,,,,,,,,,,,,
28250,1,2,2,8,677,917.0,17.0,17.0,0.0,5.0,1460.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0769
28255,3,-1,-1,8,489,,,,,,,,,,,,,
28273,2,1,1,8,124,,,,,,,,,,,4.0,1.0,0.0276
28274,3,2,1,8,214,,,,,,,,,,,4.0,1.0,0.0392
2828,1,-1,1,8,800,,,,,,,,,,,1.0,0.0,0.0
28288,3,1,2,8,489,,,,,,,,,,,,,
28289,3,1,2,8,489,,,,,,,,,,,,,
28295,3,1,1,8,214,9914.0,303.0,136.0,13.0,60.0,15849.0,0.0429042904290429,0.001311276982045592,0.0008202410246703262,0.21666666666666667,4.0,1.0,0.0242
28298,3,1,2,8,489,,,,,,,,,,,,,
28300,-1,1,1,8,174,,,,,,,,,,,2.0,0.0,0.0
2831,3,1,1,8,489,,,,,,,,,,,3.0,1.0,0.0625
28313,3,1,1,8,489,,,,,,,,,,,,,
28327,1,1,2,8,545,,,,,,,,,,,,,
28329,3,2,1,8,214,,,,,,,,,,,,,
28339,2,1,2,8,623,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,4.0,1.0,0.0369
28340,1,2,2,8,800,77.0,2.0,2.0,0.0,1.0,139.0,0.0,0.0,0.0,0.0,,,
28343,3,2,2,8,489,,,,,,,,,,,,,
28348,1,2,2,8,545,,,,,,,,,,,4.0,1.0,0.1006
28355,3,1,2,8,571,,,,,,,,,,,,,
28362,3,1,2,8,489,,,,,,,,,,,,,
28369,3,1,-1,8,306,,,,,,,,,,,3.0,1.0,0.0714
28373,3,1,2,8,214,,,,,,,,,,,,,
28375,1,2,2,8,885,571.0,10.0,6.0,0.0,3.0,873.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
28376,2,1,2,8,812,,,,,,,,,,,,,
28377,-1,2,-1,8,244,,,,,,,,,,,,,
28379,3,1,1,8,489,,,,,,,,,,,3.0,1.0,0.0357
28382,3,1,1,8,489,,,,,,,,,,,,,
28398,3,2,2,8,489,,,,,,,,,,,,,
28399,3,-1,-1,8,214,,,,,,,,,,,,,
28401,1,2,1,8,800,,,,,,,,,,,,,
28411,-1,1,1,8,766,,,,,,,,,,,,,
28433,2,1,2,8,623,,,,,,,,,,,,,
28440,3,1,2,8,214,,,,,,,,,,,,,
28450,3,2,2,8,571,,,,,,,,,,,,,
28465,1,-1,2,8,885,,,,,,,,,,,,,
28466,2,2,1,8,812,,,,,,,,,,,,,
28469,3,2,2,8,489,,,,,,,,,,,,,
28470,2,1,2,8,623,42.0,0.0,0.0,0.0,0.0,50.0,,0.0,0.0,,3.0,1.0,0.0714
28474,3,-1,-1,8,489,,,,,,,,,,,,,
28476,3,1,2,8,214,,,,,,,,,,,,,
28478,3,2,1,8,489,,,,,,,,,,,,,
28485,3,1,-1,8,214,,,,,,,,,,,,,
28487,3,2,2,8,489,,,,,,,,,,,,,
28490,1,-1,1,8,545,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,4.0,1.0,0.0786
28492,3,2,2,8,214,,,,,,,,,,,4.0,1.0,0.0635
28497,3,1,-1,8,306,,,,,,,,,,,3.0,0.0,0.0
285,3,2,1,8,214,443.0,8.0,6.0,1.0,2.0,721.0,0.125,0.002257336343115124,0.0013869625520110957,0.5,2.0,1.0,0.1429
28506,3,1,1,8,214,,,,,,,,,,,4.0,1.0,0.0345
28525,1,1,1,8,403,,,,,,,,,,,,,
2854,2,2,2,8,124,,,,,,,,,,,,,
28555,1,-1,1,8,403,,,,,,,,,,,2.0,0.0,0.0
28558,1,1,-1,8,545,,,,,,,,,,,,,
28574,3,1,2,8,489,,,,,,,,,,,4.0,1.0,0.0099
28585,-1,2,-1,8,790,,,,,,,,,,,2.0,1.0,0.1667
28598,3,1,2,8,489,,,,,,,,,,,1.0,0.0,0.0
28600,3,-1,1,8,489,,,,,,,,,,,,,
28605,3,2,1,8,214,,,,,,,,,,,,,
28608,3,1,1,8,306,,,,,,,,,,,,,
28617,3,-1,1,8,489,,,,,,,,,,,,,
28624,1,1,2,8,545,,,,,,,,,,,,,
28631,1,-1,-1,8,658,,,,,,,,,,,,,
28636,3,1,2,8,214,,,,,,,,,,,3.0,1.0,0.05
2864,2,2,2,8,812,,,,,,,,,,,,,
28647,3,2,2,8,489,,,,,,,,,,,,,
28661,3,2,2,8,489,,,,,,,,,,,,,
28662,3,1,1,8,214,29.0,0.0,0.0,0.0,0.0,42.0,,0.0,0.0,,2.0,0.0,0.0
28665,3,1,-1,8,489,,,,,,,,,,,,,
28668,1,1,2,8,885,,,,,,,,,,,3.0,1.0,0.025
28675,3,1,2,8,489,,,,,,,,,,,,,
28682,1,-1,2,8,885,,,,,,,,,,,,,
28685,2,2,2,8,655,,,,,,,,,,,,,
28686,3,1,-1,8,214,,,,,,,,,,,,,
28689,3,2,2,8,214,,,,,,,,,,,,,
28694,3,2,1,8,489,9.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,,,
287,1,2,2,8,545,,,,,,,,,,,,,
2870,3,2,2,8,214,,,,,,,,,,,,,
28706,1,-1,-1,8,800,,,,,,,,,,,,,
28739,3,-1,2,8,489,,,,,,,,,,,,,
28743,1,1,1,8,403,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,2.0,0.0,0.0
28749,3,2,1,8,489,,,,,,,,,,,,,
28751,1,2,2,8,30,,,,,,,,,,,,,
28754,3,2,2,8,214,1194.0,14.0,8.0,0.0,8.0,2060.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
28755,3,2,2,8,214,367.0,1.0,1.0,0.0,2.0,587.0,0.0,0.0,0.0,0.0,,,
28757,3,2,1,8,306,,,,,,,,,,,,,
28777,3,1,2,8,214,,,,,,,,,,,2.0,0.0,0.0
28779,1,2,1,8,545,233.0,4.0,1.0,0.0,2.0,360.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
288,-1,-1,1,8,70,,,,,,,,,,,,,
28807,3,1,2,8,214,,,,,,,,,,,2.0,1.0,0.2
28810,3,1,2,8,489,,,,,,,,,,,,,
28818,-1,-1,2,8,200,,,,,,,,,,,,,
28820,1,1,2,8,596,,,,,,,,,,,,,
28824,3,1,2,8,489,,,,,,,,,,,,,
28829,1,-1,2,8,545,,,,,,,,,,,,,
28836,3,1,2,8,489,,,,,,,,,,,,,
28840,3,2,-1,8,214,,,,,,,,,,,2.0,0.0,0.0
28841,1,2,2,8,545,,,,,,,,,,,,,
28849,1,1,1,8,658,,,,,,,,,,,,,
2885,3,1,-1,8,214,,,,,,,,,,,,,
28851,-1,1,1,8,766,,,,,,,,,,,2.0,0.0,0.0
28854,1,1,2,8,800,,,,,,,,,,,,,
28874,3,2,2,8,214,,,,,,,,,,,2.0,0.0,0.0
28875,3,2,2,8,214,,,,,,,,,,,,,
28876,3,-1,1,8,214,,,,,,,,,,,,,
28878,1,2,1,8,800,,,,,,,,,,,,,
2888,2,2,2,8,623,9.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,,4.0,1.0,0.0357
28888,3,1,-1,8,489,,,,,,,,,,,,,
2889,3,1,2,8,489,,,,,,,,,,,,,
28891,2,-1,-1,8,623,,,,,,,,,,,,,
28899,3,2,2,8,214,,,,,,,,,,,,,
289,3,1,2,8,214,,,,,,,,,,,,,
28900,3,2,2,8,214,,,,,,,,,,,,,
28902,3,2,-1,8,214,,,,,,,,,,,,,
28911,1,1,1,8,658,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,4.0,1.0,0.061
28917,3,2,2,8,489,,,,,,,,,,,,,
28927,3,1,2,8,306,,,,,,,,,,,,,
28935,-1,1,2,8,562,,,,,,,,,,,,,
28937,3,1,1,8,214,,,,,,,,,,,,,
28942,1,1,2,8,403,,,,,,,,,,,,,
28954,3,1,2,8,214,,,,,,,,,,,2.0,0.0,0.0
28961,3,2,1,8,306,,,,,,,,,,,,,
28963,3,1,1,8,489,,,,,,,,,,,4.0,1.0,0.0132
28967,3,1,1,8,489,,,,,,,,,,,,,
28975,3,1,2,8,489,,,,,,,,,,,,,
28979,1,1,1,8,658,,,,,,,,,,,3.0,1.0,0.1667
28995,1,1,2,8,800,,,,,,,,,,,,,
28996,1,-1,-1,8,403,,,,,,,,,,,1.0,0.0,0.0
28997,3,2,1,8,489,,,,,,,,,,,,,
28998,3,1,1,8,489,,,,,,,,,,,,,
29006,2,1,2,8,124,,,,,,,,,,,3.0,1.0,0.2286
29007,1,-1,-1,8,658,,,,,,,,,,,,,
29021,3,1,2,8,489,,,,,,,,,,,,,
29024,3,2,1,8,489,,,,,,,,,,,,,
29030,3,2,2,8,489,,,,,,,,,,,1.0,0.0,0.0
29036,1,-1,-1,8,885,,,,,,,,,,,,,
2904,3,1,2,8,214,,,,,,,,,,,,,
29040,1,-1,-1,8,545,,,,,,,,,,,,,
29049,3,2,1,8,214,,,,,,,,,,,3.0,1.0,0.0435
29058,-1,-1,1,8,766,,,,,,,,,,,,,
29075,3,1,-1,8,306,,,,,,,,,,,,,
2909,3,2,2,8,214,716.0,1.0,1.0,0.0,2.0,1236.0,0.0,0.0,0.0,0.0,,,
29091,3,2,1,8,489,,,,,,,,,,,,,
29124,3,1,-1,8,489,,,,,,,,,,,2.0,0.0,0.0
29132,1,1,2,8,403,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,
29143,1,2,1,8,885,36.0,0.0,0.0,0.0,0.0,51.0,,0.0,0.0,,,,
29145,-1,-1,1,8,857,,,,,,,,,,,,,
29158,3,2,1,8,214,96.0,0.0,0.0,0.0,1.0,197.0,,0.0,0.0,0.0,,,
29164,-1,-1,1,8,484,2.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,,,,
29169,3,2,1,8,489,,,,,,,,,,,,,
2917,3,1,2,8,214,,,,,,,,,,,,,
29173,1,1,2,8,658,,,,,,,,,,,3.0,0.0,0.0
29177,3,1,2,8,214,,,,,,,,,,,,,
29181,3,1,1,8,489,,,,,,,,,,,,,
29182,1,-1,1,8,14,,,,,,,,,,,,,
29185,2,2,2,8,124,,,,,,,,,,,,,
29190,3,1,2,8,489,,,,,,,,,,,,,
29199,2,1,2,8,635,,,,,,,,,,,,,
2920,1,1,1,8,545,,,,,,,,,,,,,
29206,2,1,2,8,124,,,,,,,,,,,,,
29212,3,2,2,8,214,110.0,0.0,0.0,0.0,0.0,161.0,,0.0,0.0,,,,
29216,3,1,1,8,214,,,,,,,,,,,,,
29222,3,1,1,8,214,2.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,,,,
29241,3,1,2,8,214,,,,,,,,,,,1.0,0.0,0.0
29243,2,1,2,8,355,603.0,23.0,9.0,0.0,3.0,1211.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
29276,3,1,2,8,489,,,,,,,,,,,,,
29289,2,-1,-1,8,623,,,,,,,,,,,,,
29293,2,2,-1,8,674,,,,,,,,,,,1.0,0.0,0.0
29302,2,2,2,8,635,,,,,,,,,,,,,
29306,-1,1,1,8,766,,,,,,,,,,,1.0,0.0,0.0
29316,1,-1,-1,8,693,,,,,,,,,,,,,
29317,3,-1,2,8,214,,,,,,,,,,,,,
29321,3,1,2,8,489,,,,,,,,,,,,,
29328,1,1,1,8,403,491.0,14.0,2.0,1.0,1.0,763.0,0.07142857142857142,0.002036659877800407,0.001310615989515072,1.0,3.0,1.0,0.0714
29340,1,1,2,8,800,,,,,,,,,,,,,
2935,3,1,2,8,214,,,,,,,,,,,,,
29354,3,1,1,8,489,,,,,,,,,,,,,
29367,3,1,2,8,489,,,,,,,,,,,,,
29391,3,2,1,8,306,,,,,,,,,,,,,
29396,3,-1,1,8,214,,,,,,,,,,,,,
29401,1,1,-1,8,545,,,,,,,,,,,2.0,0.0,0.0
29416,3,-1,1,8,489,,,,,,,,,,,,,
29421,3,1,-1,8,214,,,,,,,,,,,4.0,0.0,0.0
29444,1,2,1,8,800,,,,,,,,,,,,,
29452,1,1,2,8,800,,,,,,,,,,,,,
29455,3,1,2,8,489,,,,,,,,,,,,,
29458,3,1,2,8,489,,,,,,,,,,,,,
29460,3,1,2,8,489,,,,,,,,,,,,,
29463,3,2,1,8,214,,,,,,,,,,,3.0,0.0,0.0
29470,2,2,2,8,812,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,
29487,3,1,2,8,214,,,,,,,,,,,3.0,0.0,0.0
29493,3,2,1,8,214,,,,,,,,,,,,,
29494,3,-1,1,8,214,,,,,,,,,,,,,
29495,3,1,2,8,214,,,,,,,,,,,,,
29500,3,2,2,8,489,,,,,,,,,,,,,
29501,3,2,2,8,214,,,,,,,,,,,,,
29510,3,2,2,8,489,,,,,,,,,,,,,
29512,1,2,1,8,403,513.0,22.0,8.0,0.0,2.0,844.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2952,3,2,2,8,214,,,,,,,,,,,,,
29525,3,1,2,8,214,,,,,,,,,,,,,
29528,3,1,1,8,489,,,,,,,,,,,,,
2954,3,1,1,8,489,,,,,,,,,,,,,
29541,3,1,2,8,214,,,,,,,,,,,,,
29543,2,1,1,8,124,,,,,,,,,,,1.0,0.0,0.0
29547,1,1,1,8,800,,,,,,,,,,,2.0,1.0,0.5
29548,2,2,2,8,623,,,,,,,,,,,2.0,0.0,0.0
29557,3,1,1,8,214,,,,,,,,,,,,,
29565,2,1,2,8,124,,,,,,,,,,,,,
29568,2,1,2,8,623,339.0,4.0,2.0,0.0,0.0,484.0,0.0,0.0,0.0,,2.0,0.0,0.0
29593,1,2,2,8,545,309.0,4.0,3.0,0.0,3.0,470.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0435
29596,1,2,1,8,800,,,,,,,,,,,,,
2960,1,1,1,8,545,,,,,,,,,,,,,
29607,3,-1,1,8,489,,,,,,,,,,,,,
2961,3,1,1,8,306,,,,,,,,,,,,,
29610,-1,1,2,8,174,,,,,,,,,,,,,
29612,3,1,2,8,214,,,,,,,,,,,2.0,0.0,0.0
29617,3,1,-1,8,214,,,,,,,,,,,,,
29622,3,2,2,8,214,858.0,25.0,9.0,0.0,9.0,1519.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
29625,2,-1,-1,8,124,,,,,,,,,,,1.0,0.0,0.0
29629,3,-1,-1,8,489,,,,,,,,,,,2.0,0.0,0.0
29637,3,1,2,8,571,,,,,,,,,,,,,
2964,3,-1,2,8,214,2.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,,,,
2965,3,1,2,8,214,,,,,,,,,,,,,
29670,3,2,2,8,214,715.0,3.0,2.0,0.0,2.0,1303.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
29682,-1,-1,2,8,766,6.0,0.0,0.0,0.0,0.0,9.0,,0.0,0.0,,2.0,0.0,0.0
29689,3,1,1,8,489,,,,,,,,,,,,,
29690,2,1,2,8,635,,,,,,,,,,,,,
29691,3,1,1,8,214,,,,,,,,,,,,,
29699,2,1,2,8,124,,,,,,,,,,,,,
29702,3,-1,2,8,489,,,,,,,,,,,,,
29712,3,1,2,8,489,,,,,,,,,,,,,
29721,3,2,2,8,214,291.0,1.0,0.0,0.0,1.0,466.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
29722,3,-1,1,8,214,,,,,,,,,,,,,
29738,2,1,1,8,124,,,,,,,,,,,,,
29744,3,1,-1,8,489,,,,,,,,,,,2.0,0.0,0.0
29752,3,1,1,8,489,,,,,,,,,,,,,
29755,1,-1,-1,8,800,,,,,,,,,,,,,
29756,3,1,-1,8,214,,,,,,,,,,,2.0,0.0,0.0
29760,3,-1,1,8,214,,,,,,,,,,,,,
29762,3,-1,-1,8,214,,,,,,,,,,,,,
29766,3,1,2,8,214,617.0,1.0,2.0,0.0,0.0,920.0,0.0,0.0,0.0,,2.0,0.0,0.0
29775,3,1,2,8,214,,,,,,,,,,,3.0,0.0,0.0
29784,3,1,2,8,489,,,,,,,,,,,,,
29787,3,1,2,8,214,,,,,,,,,,,,,
29789,2,2,2,8,812,,,,,,,,,,,,,
29791,1,2,1,8,30,,,,,,,,,,,,,
29795,1,-1,-1,8,545,,,,,,,,,,,,,
29796,3,1,-1,8,214,,,,,,,,,,,2.0,0.0,0.0
29805,1,2,2,8,800,46.0,0.0,0.0,0.0,0.0,70.0,,0.0,0.0,,,,
2983,-1,-1,2,8,200,,,,,,,,,,,,,
29830,2,1,2,8,623,,,,,,,,,,,,,
29839,3,1,1,8,489,,,,,,,,,,,,,
2984,2,1,2,8,124,,,,,,,,,,,,,
29843,2,1,2,8,804,,,,,,,,,,,,,
29848,1,1,2,8,658,,,,,,,,,,,,,
2985,3,1,1,8,489,,,,,,,,,,,,,
29850,1,2,1,8,545,,,,,,,,,,,,,
2986,2,2,2,8,655,49.0,0.0,0.0,0.0,1.0,59.0,,0.0,0.0,0.0,,,
29867,1,2,1,8,30,,,,,,,,,,,4.0,1.0,0.0451
29877,1,1,2,8,30,,,,,,,,,,,,,
29888,-1,-1,1,8,766,95.0,0.0,0.0,0.0,0.0,121.0,,0.0,0.0,,4.0,1.0,0.0183
29889,2,2,1,8,812,,,,,,,,,,,1.0,0.0,0.0
29891,1,2,2,8,885,154.0,7.0,3.0,1.0,0.0,249.0,0.14285714285714285,0.006493506493506494,0.004016064257028112,1.0,2.0,0.0,0.0
29897,2,2,2,8,623,,,,,,,,,,,,,
29904,1,2,1,8,885,,,,,,,,,,,4.0,1.0,0.0631
29915,-1,2,1,8,717,,,,,,,,,,,,,
29920,-1,-1,-1,8,515,,,,,,,,,,,,,
29921,3,1,1,8,489,,,,,,,,,,,,,
29931,2,2,2,8,812,,,,,,,,,,,,,
29941,-1,2,1,8,211,2.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,,4.0,1.0,0.005
29946,3,1,1,8,489,,,,,,,,,,,,,
29950,3,2,1,8,214,369.0,7.0,2.0,0.0,2.0,769.0,0.0,0.0,0.0,0.0,2.0,1.0,0.3333
29951,3,1,1,8,489,,,,,,,,,,,,,
29961,2,1,2,8,124,,,,,,,,,,,,,
29988,3,1,2,8,306,,,,,,,,,,,,,
29998,3,1,1,8,214,,,,,,,,,,,4.0,1.0,0.0357
30000,3,-1,2,8,489,,,,,,,,,,,,,
30005,1,1,1,8,545,,,,,,,,,,,,,
30006,3,2,2,8,489,,,,,,,,,,,2.0,0.0,0.0
30010,3,1,2,8,489,,,,,,,,,,,,,
30020,3,1,-1,8,214,,,,,,,,,,,,,
30021,3,1,-1,8,306,,,,,,,,,,,4.0,1.0,0.008
30026,3,2,1,8,489,,,,,,,,,,,,,
30043,3,2,2,8,214,,,,,,,,,,,,,
30050,3,-1,1,8,489,,,,,,,,,,,,,
30051,1,2,1,8,677,,,,,,,,,,,,,
30060,2,2,1,8,124,,,,,,,,,,,,,
30062,3,2,2,8,489,,,,,,,,,,,,,
30079,3,1,1,8,214,,,,,,,,,,,,,
30127,1,2,1,8,693,,,,,,,,,,,4.0,1.0,0.066
30132,3,1,-1,8,306,,,,,,,,,,,4.0,1.0,0.0093
30135,1,2,2,8,403,386.0,8.0,2.0,0.0,1.0,576.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
30137,1,1,2,8,800,135.0,3.0,0.0,1.0,0.0,298.0,0.3333333333333333,0.007407407407407408,0.003355704697986577,1.0,1.0,0.0,0.0
30139,3,1,2,8,306,,,,,,,,,,,,,
30140,3,1,2,8,214,72.0,0.0,0.0,0.0,1.0,166.0,,0.0,0.0,0.0,,,
30147,3,1,1,8,489,,,,,,,,,,,,,
30153,3,-1,1,8,214,4.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,,,,
30155,2,1,2,8,623,450.0,6.0,2.0,1.0,5.0,700.0,0.16666666666666666,0.0022222222222222222,0.0014285714285714286,0.2,2.0,0.0,0.0
30165,3,1,1,8,489,165.0,0.0,0.0,0.0,0.0,233.0,,0.0,0.0,,4.0,1.0,0.0312
30166,3,1,1,8,214,,,,,,,,,,,3.0,1.0,0.08
3018,1,1,1,8,30,,,,,,,,,,,,,
30184,1,1,2,8,693,,,,,,,,,,,,,
30195,1,1,2,8,596,1291.0,35.0,19.0,0.0,15.0,2346.0,0.0,0.0,0.0,0.0,2.0,1.0,0.25
30196,3,2,1,8,489,,,,,,,,,,,2.0,1.0,0.1667
30197,3,1,2,8,489,,,,,,,,,,,,,
30210,3,1,1,8,214,,,,,,,,,,,,,
3022,2,2,2,8,623,,,,,,,,,,,,,
30222,3,-1,-1,8,214,,,,,,,,,,,,,
30234,3,2,2,8,214,,,,,,,,,,,,,
30238,3,1,1,8,214,,,,,,,,,,,,,
30239,3,1,1,8,214,,,,,,,,,,,,,
30247,1,2,1,8,545,,,,,,,,,,,,,
30253,3,1,1,8,489,,,,,,,,,,,,,
30256,2,2,1,8,124,209.0,2.0,1.0,0.0,0.0,279.0,0.0,0.0,0.0,,1.0,0.0,0.0
3027,1,2,2,8,30,,,,,,,,,,,,,
30270,3,1,-1,8,214,,,,,,,,,,,4.0,1.0,0.0089
30272,1,1,1,8,677,5332.0,134.0,68.0,8.0,23.0,7810.0,0.05970149253731343,0.0015003750937734434,0.001024327784891165,0.34782608695652173,4.0,1.0,0.0211
30275,3,1,2,8,306,,,,,,,,,,,,,
30291,1,-1,-1,8,403,129.0,2.0,2.0,0.0,0.0,200.0,0.0,0.0,0.0,,,,
30296,2,2,1,8,124,,,,,,,,,,,,,
30307,3,-1,2,8,489,,,,,,,,,,,,,
30308,3,1,1,8,214,,,,,,,,,,,,,
30320,3,1,2,8,214,,,,,,,,,,,,,
30324,2,1,2,8,655,,,,,,,,,,,,,
30333,3,1,1,8,214,,,,,,,,,,,,,
30334,1,1,-1,8,545,,,,,,,,,,,3.0,0.0,0.0
30343,3,1,2,8,489,,,,,,,,,,,,,
30363,3,1,2,8,489,,,,,,,,,,,,,
30368,3,1,2,8,214,,,,,,,,,,,,,
30382,3,1,1,8,306,,,,,,,,,,,,,
30392,3,1,-1,8,489,,,,,,,,,,,,,
30396,3,-1,-1,8,306,,,,,,,,,,,,,
30403,3,1,2,8,214,,,,,,,,,,,,,
30410,-1,1,1,8,766,,,,,,,,,,,,,
30415,3,1,1,8,214,,,,,,,,,,,,,
30424,-1,1,1,8,766,,,,,,,,,,,,,
30425,3,1,1,8,489,140.0,1.0,1.0,0.0,0.0,247.0,0.0,0.0,0.0,,2.0,0.0,0.0
30427,1,1,1,8,693,14.0,0.0,0.0,0.0,3.0,28.0,,0.0,0.0,0.0,1.0,0.0,0.0
