user_id,age,sex,user_lv_cd,user_reg_tm
245190,3.0,0.0,5,2009-11-02
245191,2.0,2.0,4,2014-06-02
245192,-1.0,2.0,5,2014-06-02
245193,4.0,1.0,5,2012-02-06
245194,3.0,2.0,3,2014-06-02
245195,2.0,0.0,3,2012-02-06
245196,3.0,0.0,4,2012-02-06
245197,3.0,1.0,4,2012-02-06
245198,3.0,0.0,5,2012-02-06
245199,4.0,2.0,5,2012-02-06
245200,-1.0,2.0,4,2014-06-02
245201,-1.0,2.0,2,2014-06-02
245202,-1.0,2.0,3,2014-06-02
245203,-1.0,2.0,3,2014-06-02
245204,-1.0,2.0,4,2014-06-02
245205,-1.0,2.0,3,2014-06-02
245206,4.0,0.0,3,2014-06-02
245207,4.0,0.0,3,2012-02-06
245208,3.0,0.0,4,2014-06-02
245209,3.0,2.0,4,2014-06-02
245210,3.0,2.0,4,2012-02-06
245211,4.0,0.0,5,2012-02-06
245212,3.0,0.0,5,2009-11-02
245213,3.0,2.0,4,2014-06-02
245214,3.0,0.0,5,2012-02-06
245215,-1.0,2.0,3,2014-06-02
245216,-1.0,0.0,5,2014-06-02
245217,3.0,1.0,4,2012-02-06
245218,3.0,2.0,3,2009-11-02
245219,2.0,0.0,3,2012-02-06
245220,3.0,0.0,3,2014-06-02
245221,3.0,0.0,5,2012-02-06
245222,4.0,1.0,5,2012-02-06
245223,3.0,0.0,5,2012-02-06
245224,-1.0,2.0,4,2014-06-02
245225,-1.0,2.0,3,2014-06-02
245226,3.0,0.0,4,2012-02-06
245227,-1.0,0.0,5,2009-11-02
245228,4.0,0.0,3,2012-02-06
245229,4.0,0.0,3,2012-02-06
245230,-1.0,2.0,2,2014-06-02
245231,6.0,0.0,4,2009-11-02
245232,3.0,0.0,5,2012-02-06
245233,4.0,2.0,3,2014-06-02
245234,4.0,0.0,3,2012-02-06
245235,3.0,0.0,5,2009-11-02
245236,4.0,0.0,5,2012-02-06
245237,6.0,0.0,5,2012-02-06
245238,3.0,0.0,4,2009-11-02
245239,3.0,0.0,5,2012-02-06
245240,3.0,0.0,5,2012-02-06
245241,4.0,2.0,3,2014-06-02
245242,3.0,0.0,4,2009-11-02
245243,3.0,2.0,3,2014-06-02
245244,4.0,2.0,3,2014-06-02
245245,3.0,0.0,4,2009-11-02
245246,3.0,2.0,5,2014-06-02
245247,4.0,0.0,4,2012-02-06
245248,3.0,0.0,5,2009-11-03
245249,4.0,0.0,4,2012-02-06
245250,3.0,0.0,3,2012-02-06
245251,-1.0,2.0,3,2014-06-02
245252,3.0,0.0,5,2012-02-07
245253,6.0,0.0,2,2012-02-07
245254,-1.0,2.0,4,2014-06-02
245255,2.0,0.0,4,2012-02-07
245256,4.0,2.0,5,2012-02-07
245257,4.0,0.0,5,2009-11-03
245258,2.0,2.0,3,2014-06-02
245259,5.0,0.0,5,2012-02-07
245260,-1.0,2.0,3,2014-06-02
245261,4.0,0.0,4,2012-02-07
245262,3.0,0.0,5,2012-02-07
245263,-1.0,2.0,4,2014-06-02
245264,4.0,0.0,5,2009-11-03
245265,4.0,0.0,5,2012-02-07
245266,3.0,1.0,3,2012-02-07
245267,3.0,0.0,5,2012-02-07
245268,4.0,0.0,3,2012-02-07
245269,-1.0,2.0,3,2014-06-02
245270,4.0,2.0,4,2014-06-02
245271,-1.0,2.0,3,2014-06-02
245272,3.0,2.0,4,2012-02-07
245273,4.0,0.0,5,2008-03-10
245274,-1.0,2.0,4,2014-06-02
245275,4.0,0.0,4,2012-02-07
245276,3.0,2.0,5,2014-06-02
245277,3.0,0.0,4,2012-02-07
245278,3.0,0.0,5,2008-03-10
245279,3.0,1.0,5,2012-02-07
245280,3.0,0.0,5,2012-02-07
245281,3.0,1.0,2,2012-02-07
245282,3.0,2.0,4,2014-06-02
245283,-1.0,2.0,1,2014-06-02
245284,-1.0,2.0,3,2014-06-02
245285,3.0,0.0,3,2012-02-07
245286,6.0,0.0,3,2012-02-07
245287,-1.0,2.0,1,2014-06-02
245288,-1.0,2.0,2,2014-06-02
245289,-1.0,2.0,3,2014-06-02
245290,3.0,0.0,5,2009-11-03
245291,4.0,0.0,4,2012-02-07
245292,-1.0,2.0,5,2014-06-02
245293,4.0,0.0,5,2008-03-10
245294,3.0,1.0,2,2014-06-02
245295,3.0,0.0,5,2014-06-02
245296,3.0,1.0,5,2012-02-07
245297,-1.0,2.0,2,2014-06-02
245298,3.0,1.0,5,2012-02-07
245299,-1.0,2.0,5,2014-06-02
245300,4.0,0.0,4,2012-02-07
245301,3.0,0.0,5,2009-11-03
245302,3.0,0.0,3,2012-02-07
245303,3.0,0.0,4,2012-02-07
245304,4.0,0.0,3,2009-11-03
245305,3.0,0.0,5,2012-02-07
245306,4.0,2.0,4,2012-02-07
245307,2.0,0.0,5,2012-02-07
245308,3.0,1.0,5,2014-06-02
245309,-1.0,2.0,3,2014-06-02
245310,3.0,2.0,5,2012-02-07
245311,-1.0,0.0,4,2014-06-02
245312,4.0,0.0,5,2012-02-07
245313,3.0,0.0,4,2009-11-03
245314,-1.0,0.0,2,2012-02-07
245315,2.0,1.0,3,2014-06-03
245316,-1.0,2.0,3,2014-06-03
245317,4.0,0.0,3,2014-06-03
245318,-1.0,2.0,2,2014-06-03
245319,4.0,0.0,4,2012-02-07
245320,-1.0,2.0,3,2014-06-03
245321,3.0,0.0,5,2012-02-07
245322,3.0,0.0,3,2012-02-07
245323,3.0,1.0,4,2014-06-03
245324,4.0,1.0,5,2009-11-04
245325,3.0,0.0,4,2012-02-07
245326,4.0,0.0,4,2012-02-07
245327,3.0,0.0,5,2012-02-07
245328,4.0,1.0,5,2012-02-07
245329,3.0,0.0,4,2009-11-04
245330,-1.0,2.0,3,2014-06-03
245331,-1.0,2.0,4,2014-06-03
245332,3.0,2.0,2,2014-06-03
245333,3.0,0.0,5,2012-02-08
245334,4.0,0.0,4,2012-02-08
245335,3.0,0.0,5,2012-02-08
245336,3.0,2.0,2,2014-06-03
245337,3.0,0.0,4,2009-11-04
245338,3.0,2.0,4,2014-06-03
245339,4.0,1.0,5,2012-02-08
245340,3.0,2.0,4,2012-02-08
245341,-1.0,2.0,4,2014-06-03
245342,3.0,0.0,4,2014-06-03
245343,3.0,1.0,4,2009-11-04
245344,3.0,2.0,5,2014-06-03
245345,4.0,0.0,4,2012-02-08
245346,4.0,1.0,4,2012-02-08
245347,2.0,0.0,3,2012-02-08
245348,3.0,0.0,4,2012-02-08
245349,3.0,0.0,5,2012-02-08
245350,-1.0,0.0,5,2009-11-04
245351,3.0,2.0,3,2014-06-03
245352,3.0,0.0,3,2009-11-04
245353,3.0,0.0,4,2012-02-08
245354,-1.0,2.0,4,2014-06-03
245355,4.0,2.0,3,2014-06-03
245356,-1.0,2.0,3,2014-06-03
245357,3.0,1.0,4,2012-02-08
245358,3.0,0.0,3,2012-02-08
245359,4.0,2.0,3,2014-06-03
245360,4.0,0.0,5,2008-03-11
245361,2.0,2.0,3,2014-06-03
245362,-1.0,2.0,3,2014-06-03
245363,-1.0,2.0,1,2014-06-03
245364,-1.0,0.0,3,2008-03-11
245365,-1.0,2.0,4,2014-06-03
245366,4.0,0.0,5,2012-02-08
245367,4.0,0.0,5,2012-02-08
245368,3.0,2.0,5,2014-06-03
245369,4.0,0.0,4,2009-11-04
245370,5.0,0.0,5,2012-02-08
245371,3.0,2.0,4,2014-06-03
245372,3.0,2.0,5,2014-06-03
245373,4.0,2.0,5,2012-02-08
245374,4.0,2.0,4,2014-06-03
245375,3.0,0.0,4,2012-02-08
245376,3.0,2.0,5,2012-02-08
245377,4.0,2.0,4,2014-06-03
245378,-1.0,0.0,5,2009-11-04
245379,3.0,0.0,5,2012-02-08
245380,3.0,1.0,4,2009-11-04
245381,4.0,0.0,4,2009-11-04
245382,3.0,2.0,4,2014-06-03
245383,3.0,2.0,3,2014-06-03
245384,3.0,0.0,4,2012-02-08
245385,-1.0,2.0,4,2014-06-03
245386,4.0,2.0,4,2014-06-03
245387,3.0,2.0,4,2014-06-03
245388,4.0,1.0,4,2014-06-03
245389,3.0,0.0,5,2012-02-08
245390,4.0,0.0,5,2012-02-08
245391,3.0,1.0,5,2012-02-08
245392,3.0,0.0,5,2012-02-08
245393,3.0,0.0,5,2012-02-08
245394,3.0,2.0,2,2014-06-03
245395,2.0,2.0,3,2014-06-03
245396,3.0,0.0,5,2008-03-11
245397,-1.0,2.0,4,2014-06-03
245398,3.0,0.0,5,2012-02-08
245399,3.0,2.0,5,2014-06-03
245400,-1.0,2.0,3,2014-06-03
245401,3.0,2.0,2,2014-06-03
245402,3.0,0.0,5,2012-02-08
245403,2.0,2.0,3,2014-06-03
245404,-1.0,2.0,5,2012-02-08
245405,3.0,0.0,5,2012-02-08
245406,4.0,2.0,4,2014-06-03
245407,3.0,0.0,5,2012-02-08
245408,3.0,1.0,4,2014-06-03
245409,3.0,0.0,5,2012-02-08
245410,-1.0,2.0,3,2014-06-03
245411,-1.0,2.0,2,2014-06-03
245412,3.0,1.0,5,2012-02-08
245413,4.0,2.0,3,2014-06-03
245414,-1.0,1.0,5,2009-11-05
245415,3.0,0.0,4,2012-02-08
245416,2.0,1.0,4,2012-02-08
245417,4.0,0.0,4,2012-02-08
245418,2.0,0.0,3,2012-02-08
245419,4.0,2.0,4,2014-06-03
245420,-1.0,0.0,4,2012-02-08
245421,4.0,0.0,4,2009-11-05
245422,4.0,1.0,4,2014-06-03
245423,-1.0,2.0,2,2014-06-03
245424,4.0,0.0,4,2012-02-08
245425,-1.0,0.0,4,2014-06-03
245426,-1.0,2.0,3,2014-06-03
245427,4.0,0.0,4,2009-11-05
245428,4.0,2.0,4,2012-02-08
245429,3.0,0.0,5,2012-02-08
245430,4.0,0.0,5,2009-11-05
245431,3.0,0.0,5,2012-02-08
245432,-1.0,2.0,4,2014-06-03
245433,2.0,0.0,4,2012-02-08
245434,3.0,0.0,4,2012-02-08
245435,-1.0,0.0,5,2012-02-08
245436,-1.0,2.0,3,2014-06-03
245437,3.0,0.0,4,2014-06-03
245438,3.0,1.0,3,2012-02-08
245439,2.0,0.0,3,2012-02-08
245440,2.0,0.0,4,2012-02-08
245441,2.0,0.0,4,2012-02-08
245442,4.0,0.0,5,2008-03-11
245443,-1.0,2.0,5,2014-06-03
245444,-1.0,2.0,1,2014-06-03
245445,3.0,1.0,4,2014-06-03
245446,4.0,2.0,4,2014-06-03
245447,-1.0,2.0,5,2014-06-03
245448,3.0,0.0,4,2014-06-03
245449,3.0,0.0,4,2012-02-09
245450,3.0,0.0,4,2012-02-09
245451,4.0,0.0,5,2012-02-09
245452,3.0,0.0,5,2012-02-09
245453,3.0,0.0,4,2012-02-09
245454,4.0,0.0,3,2012-02-09
245455,3.0,0.0,5,2009-11-06
245456,3.0,0.0,4,2012-02-09
245457,3.0,0.0,4,2012-02-09
245458,-1.0,2.0,5,2014-06-03
245459,-1.0,0.0,4,2014-06-03
245460,4.0,0.0,4,2012-02-09
245461,3.0,2.0,4,2014-06-03
245462,3.0,0.0,4,2012-02-09
245463,-1.0,1.0,4,2014-06-03
245464,3.0,0.0,4,2012-02-09
245465,4.0,2.0,3,2014-06-03
245466,-1.0,2.0,2,2014-06-03
245467,3.0,0.0,4,2014-06-03
245468,3.0,0.0,3,2012-02-09
245469,3.0,0.0,2,2012-02-09
245470,5.0,0.0,4,2012-02-09
245471,-1.0,2.0,4,2014-06-03
245472,3.0,1.0,5,2012-02-09
245473,2.0,0.0,4,2012-02-09
245474,3.0,2.0,4,2014-06-03
245475,2.0,2.0,3,2014-06-03
245476,-1.0,0.0,4,2014-06-03
245477,-1.0,2.0,5,2014-06-03
245478,-1.0,2.0,5,2014-06-03
245479,4.0,0.0,2,2012-02-09
245480,2.0,1.0,5,2012-02-09
245481,4.0,2.0,4,2014-06-03
245482,3.0,1.0,5,2012-02-09
245483,4.0,0.0,3,2012-02-09
245484,3.0,0.0,4,2009-11-06
245485,2.0,2.0,2,2014-06-03
245486,-1.0,2.0,2,2014-06-03
245487,-1.0,0.0,4,2014-06-03
245488,4.0,0.0,5,2012-02-09
245489,4.0,0.0,4,2012-02-09
245490,-1.0,2.0,2,2014-06-03
245491,3.0,1.0,5,2012-02-09
245492,4.0,0.0,4,2012-02-09
245493,4.0,2.0,5,2014-06-03
245494,-1.0,2.0,3,2014-06-03
245495,3.0,0.0,3,2014-06-03
245496,6.0,1.0,5,2012-02-09
245497,-1.0,2.0,4,2014-06-03
245498,4.0,0.0,4,2012-02-09
245499,3.0,2.0,3,2014-06-03
245500,-1.0,2.0,1,2014-06-03
245501,4.0,0.0,5,2008-03-12
245502,4.0,0.0,4,2012-02-09
245503,-1.0,0.0,4,2014-06-03
245504,5.0,0.0,3,2012-02-09
245505,3.0,0.0,5,2009-11-06
245506,3.0,0.0,4,2012-02-09
245507,-1.0,0.0,5,2012-02-09
245508,3.0,0.0,5,2009-11-06
245509,3.0,0.0,5,2009-11-06
245510,5.0,0.0,5,2012-02-09
245511,3.0,0.0,4,2012-02-09
245512,-1.0,1.0,5,2012-02-09
245513,3.0,2.0,4,2014-06-03
245514,3.0,0.0,5,2012-02-09
245515,3.0,0.0,4,2012-02-09
245516,3.0,0.0,5,2012-02-09
245517,-1.0,2.0,3,2014-06-03
245518,-1.0,2.0,2,2014-06-03
245519,3.0,0.0,4,2012-02-09
245520,3.0,0.0,4,2012-02-09
245521,3.0,0.0,4,2012-02-09
245522,3.0,0.0,3,2012-02-09
245523,-1.0,2.0,3,2014-06-03
245524,4.0,0.0,3,2012-02-09
245525,4.0,0.0,5,2012-02-09
245526,5.0,0.0,5,2009-11-07
245527,3.0,0.0,5,2008-03-12
245528,-1.0,2.0,3,2014-06-03
245529,4.0,0.0,5,2008-03-12
245530,3.0,0.0,3,2012-02-09
245531,3.0,0.0,4,2012-02-09
245532,3.0,0.0,4,2012-02-09
245533,-1.0,2.0,5,2014-06-03
245534,-1.0,2.0,3,2014-06-03
245535,4.0,0.0,4,2012-02-09
245536,3.0,0.0,5,2012-02-09
245537,2.0,0.0,4,2012-02-09
245538,2.0,2.0,4,2014-06-04
245539,4.0,0.0,4,2012-02-10
245540,3.0,0.0,5,2012-02-10
245541,-1.0,2.0,4,2014-06-04
245542,3.0,0.0,5,2012-02-10
245543,3.0,0.0,3,2012-02-10
245544,2.0,0.0,5,2012-02-10
245545,3.0,0.0,4,2012-02-10
245546,3.0,0.0,4,2012-02-10
245547,3.0,2.0,4,2012-02-10
245548,4.0,0.0,5,2012-02-10
245549,-1.0,2.0,4,2014-06-04
245550,3.0,0.0,3,2012-02-10
245551,3.0,0.0,4,2012-02-10
245552,-1.0,0.0,4,2014-06-04
245553,3.0,0.0,5,2012-02-10
245554,3.0,0.0,5,2009-11-07
245555,-1.0,2.0,4,2014-06-04
245556,4.0,0.0,5,2009-11-07
245557,3.0,0.0,5,2012-02-10
245558,-1.0,2.0,5,2014-06-04
245559,2.0,0.0,5,2012-02-10
245560,3.0,0.0,4,2009-11-08
245561,3.0,0.0,5,2012-02-10
245562,-1.0,2.0,2,2014-06-04
245563,-1.0,2.0,5,2014-06-04
245564,3.0,0.0,4,2012-02-10
245565,4.0,0.0,5,2009-11-08
245566,3.0,0.0,4,2012-02-10
245567,6.0,0.0,4,2012-02-10
245568,4.0,1.0,4,2009-11-08
245569,4.0,0.0,5,2012-02-10
245570,3.0,0.0,5,2009-11-08
245571,-1.0,2.0,4,2014-06-04
245572,-1.0,2.0,3,2014-06-04
245573,3.0,1.0,5,2009-11-08
245574,3.0,0.0,5,2012-02-10
245575,-1.0,2.0,2,2014-06-04
245576,3.0,2.0,3,2014-06-04
245577,-1.0,2.0,3,2014-06-04
245578,5.0,0.0,4,2008-03-12
245579,3.0,2.0,4,2014-06-04
245580,2.0,2.0,3,2014-06-04
245581,2.0,1.0,4,2009-11-08
245582,3.0,1.0,5,2012-02-10
245583,-1.0,0.0,1,2012-02-10
245584,3.0,2.0,4,2014-06-04
245585,3.0,2.0,4,2014-06-04
245586,-1.0,1.0,3,2014-06-04
245587,3.0,0.0,4,2012-02-10
245588,-1.0,2.0,4,2014-06-04
245589,-1.0,0.0,2,2009-11-08
245590,3.0,2.0,4,2012-02-10
245591,3.0,0.0,4,2014-06-04
245592,3.0,0.0,5,2012-02-10
245593,3.0,0.0,5,2012-02-10
245594,-1.0,2.0,5,2014-06-04
245595,-1.0,2.0,4,2014-06-04
245596,3.0,0.0,5,2009-11-08
245597,-1.0,2.0,3,2014-06-04
245598,3.0,2.0,4,2014-06-04
245599,-1.0,0.0,1,2012-02-10
245600,-1.0,2.0,3,2014-06-04
245601,3.0,1.0,5,2012-02-10
245602,4.0,0.0,5,2012-02-10
245603,4.0,0.0,4,2012-02-10
245604,3.0,0.0,5,2008-03-12
245605,3.0,2.0,5,2014-06-04
245606,3.0,0.0,4,2012-02-10
245607,-1.0,2.0,5,2014-06-04
245608,-1.0,2.0,2,2014-06-04
245609,-1.0,2.0,5,2014-06-04
245610,4.0,2.0,3,2014-06-04
245611,3.0,1.0,5,2012-02-10
245612,-1.0,2.0,2,2014-06-04
245613,-1.0,2.0,3,2014-06-04
245614,4.0,0.0,5,2012-02-10
245615,4.0,0.0,5,2009-11-08
245616,-1.0,0.0,5,2012-02-10
245617,6.0,0.0,5,2012-02-10
245618,3.0,0.0,5,2012-02-10
245619,2.0,2.0,4,2014-06-04
245620,4.0,0.0,5,2009-11-09
245621,5.0,0.0,5,2012-02-10
245622,3.0,0.0,4,2012-02-10
245623,-1.0,2.0,1,2014-06-04
245624,3.0,0.0,4,2014-06-04
245625,4.0,0.0,5,2012-02-10
245626,5.0,2.0,5,2014-06-04
245627,-1.0,2.0,4,2014-06-04
245628,-1.0,2.0,4,2014-06-04
245629,3.0,0.0,4,2012-02-10
245630,2.0,0.0,4,2012-02-10
245631,2.0,0.0,4,2012-02-10
245632,4.0,2.0,2,2014-06-04
245633,-1.0,2.0,5,2014-06-04
245634,2.0,2.0,4,2012-02-11
245635,-1.0,1.0,4,2014-06-04
245636,-1.0,2.0,4,2014-06-04
245637,-1.0,2.0,5,2014-06-04
245638,-1.0,0.0,4,2009-11-09
245639,3.0,2.0,5,2012-02-11
245640,-1.0,2.0,3,2014-06-04
245641,3.0,2.0,4,2014-06-04
245642,4.0,0.0,5,2012-02-11
245643,-1.0,2.0,3,2014-06-04
245644,-1.0,2.0,4,2014-06-04
245645,4.0,0.0,5,2006-01-09
245646,4.0,0.0,3,2012-02-11
245647,3.0,2.0,4,2014-06-04
245648,4.0,0.0,5,2009-11-09
245649,4.0,0.0,4,2014-06-04
245650,-1.0,2.0,2,2014-06-04
245651,4.0,2.0,2,2014-06-04
245652,3.0,0.0,5,2012-02-11
245653,3.0,0.0,5,2012-02-11
245654,3.0,2.0,5,2012-02-11
245655,4.0,0.0,4,2012-02-11
245656,3.0,0.0,5,2012-02-11
245657,3.0,0.0,5,2012-02-11
245658,3.0,2.0,4,2012-02-11
245659,4.0,0.0,5,2009-11-09
245660,3.0,1.0,4,2012-02-11
245661,3.0,1.0,4,2012-02-11
245662,3.0,0.0,5,2009-11-09
245663,3.0,0.0,4,2012-02-11
245664,3.0,0.0,5,2009-11-09
245665,3.0,1.0,5,2012-02-11
245666,3.0,0.0,4,2009-11-09
245667,3.0,0.0,5,2009-11-09
245668,3.0,0.0,5,2012-02-11
245669,4.0,0.0,5,2012-02-11
245670,3.0,0.0,5,2008-03-13
245671,2.0,1.0,3,2012-02-11
245672,-1.0,2.0,3,2014-06-04
245673,3.0,1.0,5,2012-02-11
245674,-1.0,2.0,2,2014-06-04
245675,-1.0,2.0,2,2014-06-04
245676,3.0,2.0,4,2014-06-04
245677,-1.0,2.0,3,2014-06-04
245678,3.0,0.0,5,2012-02-11
245679,3.0,0.0,5,2012-02-11
245680,4.0,0.0,4,2009-11-09
245681,6.0,1.0,5,2009-11-09
245682,3.0,1.0,4,2012-02-11
245683,-1.0,2.0,4,2014-06-04
245684,4.0,0.0,5,2009-11-09
245685,4.0,0.0,4,2014-06-04
245686,3.0,0.0,4,2012-02-11
245687,3.0,0.0,4,2012-02-11
245688,3.0,0.0,5,2012-02-11
245689,-1.0,0.0,5,2014-06-04
245690,3.0,0.0,3,2012-02-11
245691,3.0,0.0,4,2012-02-11
245692,2.0,0.0,5,2014-06-04
245693,3.0,0.0,4,2014-06-04
245694,4.0,0.0,5,2012-02-11
245695,3.0,0.0,4,2012-02-11
245696,3.0,1.0,5,2012-02-11
245697,3.0,1.0,5,2012-02-11
245698,4.0,0.0,5,2012-02-11
245699,3.0,1.0,5,2014-06-04
245700,-1.0,1.0,5,2009-11-10
245701,3.0,0.0,3,2012-02-11
245702,-1.0,2.0,3,2014-06-04
245703,3.0,0.0,5,2012-02-11
245704,3.0,0.0,5,2012-02-11
245705,3.0,0.0,5,2012-02-11
245706,-1.0,0.0,4,2014-06-04
245707,3.0,0.0,4,2012-02-11
245708,3.0,2.0,4,2014-06-04
245709,-1.0,0.0,5,2014-06-04
245710,4.0,0.0,5,2012-02-11
245711,3.0,0.0,3,2012-02-11
245712,3.0,0.0,5,2012-02-11
245713,5.0,2.0,2,2014-06-04
245714,-1.0,2.0,1,2014-06-04
245715,6.0,0.0,5,2012-02-11
245716,2.0,0.0,5,2012-02-11
245717,3.0,0.0,5,2012-02-11
245718,3.0,0.0,5,2012-02-11
245719,-1.0,2.0,3,2014-06-04
245720,4.0,2.0,3,2014-06-04
245721,4.0,0.0,3,2012-02-11
245722,-1.0,2.0,3,2014-06-04
245723,3.0,2.0,3,2014-06-04
245724,-1.0,1.0,3,2012-02-11
245725,3.0,0.0,5,2012-02-11
245726,4.0,0.0,4,2014-06-04
245727,3.0,2.0,5,2014-06-04
245728,4.0,2.0,5,2014-06-04
245729,5.0,2.0,3,2014-06-04
245730,-1.0,2.0,2,2014-06-04
245731,2.0,0.0,5,2014-06-04
245732,3.0,1.0,4,2014-06-04
245733,4.0,0.0,5,2012-02-11
245734,4.0,2.0,4,2014-06-04
245735,3.0,0.0,5,2009-11-10
245736,2.0,0.0,5,2012-02-11
245737,4.0,0.0,3,2012-02-11
245738,3.0,0.0,5,2012-02-11
245739,3.0,0.0,4,2012-02-11
245740,2.0,0.0,5,2012-02-11
245741,-1.0,2.0,3,2014-06-04
245742,2.0,0.0,4,2012-02-11
245743,-1.0,2.0,3,2014-06-04
245744,-1.0,2.0,3,2014-06-04
245745,3.0,0.0,5,2012-02-11
245746,3.0,1.0,5,2012-02-11
245747,-1.0,2.0,4,2014-06-04
245748,4.0,1.0,3,2009-11-10
245749,3.0,0.0,5,2012-02-11
245750,-1.0,0.0,5,2012-02-11
245751,4.0,0.0,5,2012-02-11
245752,-1.0,2.0,3,2014-06-04
245753,3.0,2.0,4,2014-06-04
245754,-1.0,0.0,5,2009-11-10
245755,2.0,2.0,4,2014-06-04
245756,-1.0,2.0,2,2014-06-04
245757,5.0,0.0,3,2014-06-04
245758,3.0,0.0,3,2012-02-11
245759,3.0,0.0,3,2012-02-11
245760,4.0,2.0,4,2014-06-04
245761,-1.0,2.0,3,2014-06-04
245762,-1.0,2.0,2,2014-06-04
245763,3.0,0.0,4,2014-06-04
245764,3.0,2.0,3,2012-02-11
245765,3.0,0.0,2,2012-02-11
245766,4.0,0.0,5,2012-02-11
245767,4.0,0.0,3,2012-02-11
245768,4.0,0.0,5,2012-02-11
245769,3.0,2.0,3,2014-06-04
245770,3.0,2.0,4,2014-06-04
245771,3.0,0.0,4,2012-02-11
245772,-1.0,0.0,4,2012-02-11
245773,4.0,2.0,3,2014-06-04
245774,-1.0,1.0,3,2014-06-04
245775,4.0,2.0,3,2014-06-04
245776,-1.0,0.0,4,2014-06-04
245777,-1.0,0.0,5,2014-06-04
245778,3.0,0.0,5,2012-02-11
245779,-1.0,2.0,3,2014-06-04
245780,6.0,2.0,3,2014-06-04
245781,3.0,2.0,5,2014-06-04
245782,4.0,0.0,5,2012-02-11
245783,3.0,0.0,5,2012-02-11
245784,-1.0,2.0,3,2014-06-04
245785,4.0,2.0,3,2014-06-04
245786,3.0,0.0,3,2012-02-11
245787,3.0,0.0,5,2012-02-11
245788,-1.0,2.0,3,2014-06-04
245789,3.0,0.0,4,2012-02-12
245790,3.0,0.0,5,2012-02-12
245791,3.0,2.0,2,2014-06-04
245792,3.0,2.0,3,2014-06-04
245793,3.0,0.0,5,2012-02-12
245794,3.0,0.0,3,2012-02-12
245795,2.0,0.0,5,2014-06-04
245796,3.0,0.0,4,2012-02-12
245797,3.0,1.0,5,2012-02-12
245798,6.0,0.0,5,2012-02-12
245799,-1.0,2.0,3,2014-06-04
245800,-1.0,2.0,4,2014-06-04
245801,4.0,0.0,5,2008-03-13
245802,-1.0,2.0,3,2014-06-04
245803,4.0,1.0,5,2012-02-12
245804,-1.0,2.0,3,2014-06-04
245805,3.0,1.0,5,2012-02-12
245806,2.0,2.0,3,2014-06-04
245807,4.0,0.0,5,2012-02-12
245808,4.0,0.0,4,2012-02-12
245809,-1.0,2.0,2,2014-06-04
245810,4.0,0.0,4,2012-02-12
245811,-1.0,0.0,2,2012-02-12
245812,-1.0,2.0,3,2014-06-04
245813,4.0,0.0,5,2012-02-12
245814,3.0,2.0,4,2014-06-04
245815,4.0,2.0,3,2014-06-04
245816,-1.0,2.0,3,2014-06-04
245817,3.0,0.0,5,2012-02-12
245818,-1.0,0.0,3,2012-02-12
245819,3.0,2.0,2,2014-06-04
245820,-1.0,2.0,3,2014-06-04
245821,-1.0,0.0,5,2014-06-04
245822,3.0,1.0,5,2012-02-12
245823,-1.0,2.0,5,2014-06-04
245824,5.0,0.0,4,2012-02-12
245825,6.0,0.0,5,2014-06-04
245826,-1.0,2.0,4,2014-06-04
245827,3.0,0.0,5,2012-02-12
245828,3.0,0.0,5,2012-02-12
245829,3.0,0.0,5,2012-02-12
245830,3.0,2.0,3,2014-06-04
245831,-1.0,0.0,5,2012-02-12
245832,3.0,0.0,3,2012-02-12
245833,-1.0,1.0,3,2014-06-04
245834,4.0,0.0,4,2012-02-12
245835,3.0,0.0,5,2012-02-12
245836,4.0,1.0,4,2014-06-04
245837,-1.0,2.0,3,2014-06-04
245838,3.0,0.0,5,2008-03-14
245839,-1.0,0.0,5,2012-02-12
245840,2.0,0.0,4,2012-02-12
245841,3.0,0.0,5,2012-02-12
245842,4.0,2.0,3,2014-06-04
245843,3.0,0.0,5,2012-02-12
245844,2.0,2.0,5,2012-02-12
245845,4.0,1.0,2,2014-06-04
245846,-1.0,2.0,5,2014-06-04
245847,-1.0,0.0,5,2012-02-12
245848,2.0,0.0,3,2012-02-12
245849,5.0,0.0,4,2012-02-12
245850,-1.0,0.0,5,2012-02-12
245851,-1.0,2.0,2,2014-06-04
245852,-1.0,0.0,4,2014-06-04
245853,3.0,0.0,4,2012-02-12
245854,-1.0,0.0,3,2014-06-04
245855,2.0,0.0,5,2014-06-04
245856,3.0,1.0,4,2012-02-12
245857,3.0,0.0,5,2012-02-12
245858,3.0,0.0,4,2012-02-12
245859,3.0,0.0,5,2012-02-12
245860,3.0,1.0,4,2012-02-12
245861,4.0,0.0,5,2012-02-12
245862,3.0,0.0,5,2012-02-12
245863,3.0,0.0,5,2014-06-04
245864,3.0,0.0,5,2012-02-12
245865,3.0,0.0,3,2012-02-12
245866,3.0,0.0,5,2012-02-12
245867,4.0,0.0,5,2008-03-14
245868,3.0,0.0,5,2012-02-12
245869,4.0,0.0,5,2012-02-12
245870,4.0,0.0,3,2012-02-12
245871,3.0,0.0,5,2012-02-12
245872,2.0,0.0,5,2012-02-12
245873,-1.0,2.0,5,2014-06-04
245874,3.0,0.0,5,2012-02-12
245875,3.0,2.0,5,2014-06-04
245876,3.0,0.0,5,2012-02-12
245877,5.0,0.0,5,2012-02-12
245878,3.0,2.0,3,2014-06-04
